title,sline,"group_concat(distinct eline separator ';')"
jba_ques,1,1
jba_ques,3,3
jba_ques,4,4
jba_ques,5,5
jba_ques,6,6
jba_ques,9,9
jba_ques,11,11
jba_ques,18,18
jba_ques,20,20
jba_ques,27,27
jba_ques,29,29
jba_ques,30,30
jba_ques,37,37
jba_ques,39,39
jba_ques,40,40
jba_ques,47,47
jba_ques,49,49
jba_ques,52,52
jbooleanOperationsGreaterEqual,0,0
jbooleanOperationsGreaterEqual,1,1
jbooleanOperationsGreaterEqual,3,3
jbooleanOperationsGreaterEqual,4,5;4
jbooleanOperationsGreaterEqual,5,5
jbooleanOperationsLessEqual,0,0
jbooleanOperationsLessEqual,1,1
jbooleanOperationsLessEqual,3,3
jbooleanOperationsLessEqual,4,5;4
jbooleanOperationsLessEqual,5,5
jbooleanOperationsNot,0,0
jbooleanOperationsNot,1,1
jbooleanOperationsNot,3,3
jbooleanOperationsNot,4,4;5
jbooleanOperationsNot,5,5
jbooleanOperationsNotEqual,0,0
jbooleanOperationsNotEqual,1,1
jbooleanOperationsNotEqual,2,2
jbooleanOperationsNotEqual,3,3
jbooleanOperationsNotEqual,4,4;5
jbooleanOperationsNotEqual,5,5
jbooleanOperationsNotEqual,6,6
jbooleanOperationsOR,0,0
jbooleanOperationsOR,1,1
jbooleanOperationsOR,2,2
jbooleanOperationsOR,3,3
jbooleanOperationsOR,4,4
jboolean_method,0,0
jboolean_method,1,1
jboolean_method,3,3
jboolean_method,4,4
jboolean_method,5,5
jboolean_method,6,7;6
jboolean_method,7,7
jboolean_method,8,8;9
jboolean_method,9,9
jboolean_operator3,0,0
jboolean_operator3,1,1
jboolean_operator3,2,2
jboolean_operator3,3,3
jboolean_operators1,0,0
jboolean_operators1,1,1
jboolean_operators1,3,3
jboolean_operators1,4,4;5
jboolean_operators1,5,5
jboolean_operators2,0,0
jboolean_operators2,1,1
jboolean_operators2,3,3
jboolean_operators2,4,4
jboolean_operators2,6,6;7
jboolean_operators2,7,7
jboolean_operators2,8,11
jboolean_operators2,9,9
jboolean_operators2,11,11
jboolean_operators2,13,13
jboolean_operators2,18,18
jboolean_operators2,20,20
jboolean_operators2,27,27
jboolean_operators2,29,29
jboolean_operators2,30,30
jboolean_operators2,37,37
jboolean_operators2,39,39
jboolean_operators2,40,40
jboolean_operators2,47,47
jboolean_operators2,49,49
jboolean_operators2,52,52
jboolean_var,0,0
jboolean_var,1,1
jboolean_var,2,2
jboolean_var,3,4;3
jboolean_var,4,4
jboolean_var,5,5
jclass1,0,0
jclass1,1,1
jclass1,3,3
jclass1,4,4
jclass1,9,9
jclass1,11,11
jclass1,18,18
jclass1,20,20
jclass1,27,27
jclass1,29,29
jclass1,30,30
jclass1,37,37
jclass1,39,39
jclass1,40,40
jclass1,47,47
jclass1,49,49
jclass1,52,52
jClassBankAccountThis,0,0
jClassBankAccountThis,1,1
jClassBankAccountThis,3,3
jClassBankAccountThis,4,4
jClassBankAccountThis,5,5
jClassBankAccountThis,9,9
jClassBankAccountThis,11,11
jClassBankAccountThis,18,18
jClassBankAccountThis,20,20
jClassBankAccountThis,27,27
jClassBankAccountThis,29,29
jClassBankAccountThis,30,30
jClassBankAccountThis,37,37
jClassBankAccountThis,39,39
jClassBankAccountThis,40,40
jClassBankAccountThis,43,43
jClassBankAccountThis,45,45
jClassBankAccountThis,52,52
jClassBankAccountThis,54,54
jClassBankAccountThis,57,57
jClassCashRegister,0,0
jClassCashRegister,1,1
jClassCashRegister,2,2
jClassCashRegister,3,3
jClassCashRegister,4,4
jClassCashRegister,5,5
jClassCashRegister,6,6
jClassCashRegister,8,8
jClassCashRegister,10,10
jClassCashRegister,11,11
jClassCashRegister,18,18
jClassCashRegister,20,20
jClassCashRegister,21,21
jClassCashRegister,28,28
jClassCashRegister,30,30
jClassCashRegister,42,42
jClassCashRegister,43,43
jClassCashRegister,45,45
jClassCashRegister,46,46
jClassCashRegister,53,53
jClassCashRegister,55,55
jClassCashRegister,56,56
jClassCashRegister,57,57
jClassCashRegister,58,58
jClassCashRegister,62,62
jClassCashRegister,63,63
jClassCashRegister,64,64
jClassCashRegister,65,65
jClassCashRegister,67,67
jClassCashRegister,68,68
jclasses_constructor,0,0
jclasses_constructor,1,1
jclasses_constructor,3,3
jclasses_constructor,4,4
jclasses_constructor,5,5
jclasses_constructor,6,6
jclasses_constructor,8,8
jclasses_constructor,10,10
jclasses_constructor,11,11
jclasses_constructor,18,18
jclasses_constructor,20,20
jclasses_constructor,21,21
jclasses_constructor,28,28
jclasses_constructor,30,30
jclasses_constructor,37,37
jclasses_constructor,39,39
jclasses_constructor,40,40
jclasses_constructor,41,41
jclasses_constructor,42,42
jclasses_constructor,44,44
jclasses_constructor,45,45
jclasses_getter,0,0
jclasses_getter,1,1
jclasses_getter,2,2
jclasses_getter,3,3
jclasses_getter,4,4
jclasses_getter,5,5
jclasses_getter,7,7
jclasses_getter,8,8
jclasses_getter,12,12
jclasses_getter,13,13
jclasses_getter,14,14
jclasses_getter,17,17
jclasses_getter,19,19
jclasses_getter,22,22
jclasses_getter,24,24
jclasses_getter,27,27
jclasses_getter,29,29
jCompareString,0,0
jCompareString,1,1
jCompareString,2,2
jCompareString,3,3
jCompareString,4,4
jCompoundAssignment_mult,0,0
jCompoundAssignment_mult,1,1
jCompoundAssignment_mult,3,3
jCompoundAssignment_mult,4,4
jConstants1,0,0
jConstants1,1,1
jConstants1,3,3
jConstants1,4,4
jConstants1,5,5
jConstants2,0,0
jConstants2,1,1
jConstants2,3,3
jConstants2,4,4
jConstants2,5,5
jConstants3,0,0
jConstants3,1,1
jConstants3,3,3
jConstants4,0,0
jConstants4,1,1
jConstants4,3,3
jConstants4,4,4
jConstants4,8,8
jConstants4,10,10
jConstants4,11,11
jConstants4,18,18
jConstants4,20,20
jConstants4,21,21
jConstants4,28,28
jConstants4,30,30
jConstants4,42,42
jConstants4,43,43
jConstants4,45,45
jConstants4,46,46
jConstants4,53,53
jConstants4,55,55
jConstants4,56,56
jConstants4,57,57
jConstants4,58,58
jConstants4,62,62
jConstants4,63,63
jConstants4,64,64
jConstants4,65,65
jConstants4,67,67
jConstants4,68,68
jConstants5,0,0
jConstants5,1,1
jConstants5,3,3
jConstants5,5,5
jConstants5,6,6
jConstants5,8,8
jConstants5,10,10
jConstants5,11,11
jConstants5,18,18
jConstants5,20,20
jConstants5,21,21
jConstants5,28,28
jConstants5,30,30
jConstants5,42,42
jConstants5,43,43
jConstants5,45,45
jConstants5,46,46
jConstants5,53,53
jConstants5,55,55
jConstants5,56,56
jConstants5,57,57
jConstants5,58,58
jConstants5,62,62
jConstants5,63,63
jConstants5,64,64
jConstants5,65,65
jConstants5,67,67
jConstants5,68,68
jDivision,0,0
jDivision,1,1
jDivision,2,2
jDivision,3,3
jDivision,4,4
jDivision,5,5
jDivision,6,6
jDivision,7,7
jDivision,8,8
jdouble1,0,0
jdouble1,1,1
jdouble1,3,3
jdouble1,4,4
jdowhile1,0,0
jdowhile1,1,1
jdowhile1,3,3
jdowhile1,4,4
jdowhile1,5,7
jdowhile1,6,6
jdowhile1,7,7
jdowhile2,0,0
jdowhile2,1,1
jdowhile2,3,3
jdowhile2,4,4
jdowhile2,5,7
jdowhile2,6,6
jdowhile2,7,7
jdowhile3,0,0
jdowhile3,1,1
jdowhile3,3,3
jdowhile3,4,6
jdowhile3,5,5
jdowhile3,6,6
jdowhile4,0,0
jdowhile4,1,1
jdowhile4,3,3
jdowhile4,4,4
jdowhile4,5,5
jdowhile4,6,6
jdowhile4,8,11
jdowhile4,9,9
jdowhile4,10,10
jdowhile4,11,11
jdowhile4,13,13
jdowhile4,18,18
jdowhile4,20,20
jdowhile4,27,27
jdowhile4,29,29
jdowhile4,30,30
jdowhile4,37,37
jdowhile4,39,39
jdowhile4,40,40
jdowhile4,47,47
jdowhile4,49,49
jdowhile4,52,52
jdowhile6,0,0
jdowhile6,1,1
jdowhile6,3,3
jdowhile6,4,4
jdowhile6,5,8
jdowhile6,6,6
jdowhile6,7,7
jdowhile6,8,8
jdowhile8,0,0
jdowhile8,1,1
jdowhile8,3,3
jdowhile8,4,4
jdowhile8,6,10
jdowhile8,7,7
jdowhile8,8,9;8
jdowhile8,9,9
jdowhile8,10,10
jdowhile8,12,16;12
jdowhile8,13,13
jdowhile8,14,15;14
jdowhile8,15,15
jEarthquake,0,0
jEarthquake,1,1
jEarthquake,2,2
jEarthquake,3,3
jEarthquake,4,17;4
jEarthquake,5,5
jEarthquake,6,6;17
jEarthquake,7,7
jEarthquake,8,17;8
jEarthquake,9,9
jEarthquake,10,17;10
jEarthquake,11,11
jEarthquake,12,17;12
jEarthquake,13,13
jEarthquake,14,17;14
jEarthquake,15,15
jEarthquake,17,17
jEarthquake,18,18
jEnhancedForLoop,0,0
jEnhancedForLoop,1,1
jEnhancedForLoop,2,2
jEnhancedForLoop,3,3
jEnhancedForLoop,4,4
jEnhancedForLoop,5,5;6
jEnhancedForLoop,6,6
jExceptions1,0,0
jExceptions1,1,1
jExceptions1,2,2
jExceptions1,3,3
jExceptions1,4,4
jExceptions1,5,5
jExceptions1,6,6
jExceptions1,7,7
jExceptions1,8,8
jExceptions1,9,9
jExceptions1,10,10
jExceptions1,13,13
jExceptions1,14,22
jExceptions1,15,16;15
jExceptions1,16,16
jExceptions1,17,17;18
jExceptions1,18,18
jExceptions1,19,19
jExceptions1,21,21
jExceptions1,25,25
jExceptions1,26,26
jExceptions1,29,29
jExceptions1,30,36
jExceptions1,31,31;32
jExceptions1,32,32
jExceptions1,33,33
jExceptions1,35,35
jExceptions1,39,39
jExceptions1,40,40
jExceptions1,43,43
jExceptions1,44,50
jExceptions1,45,46;45
jExceptions1,46,46
jExceptions1,47,47
jExceptions1,49,49
jExceptions1,53,53
jExceptions1,54,54
jExceptions1,55,67
jExceptions1,56,56;57
jExceptions1,57,57
jExceptions1,58,58;59
jExceptions1,59,59
jExceptions1,60,60;61
jExceptions1,61,61
jExceptions1,62,62
jExceptions1,64,64
jExceptions1,66,66
jExceptions1,68,68
jExceptions2,0,0
jExceptions2,1,1
jExceptions2,2,2
jExceptions2,3,3
jExceptions2,4,4
jExceptions2,5,5
jExceptions2,6,6
jExceptions2,7,7
jExceptions2,8,8
jExceptions2,9,9
jExceptions2,10,10
jExceptions2,13,13
jExceptions2,14,22
jExceptions2,15,16;15
jExceptions2,16,16
jExceptions2,17,18;17
jExceptions2,18,18
jExceptions2,19,19
jExceptions2,21,21
jExceptions2,25,25
jExceptions2,26,26
jExceptions2,29,29
jExceptions2,30,36
jExceptions2,31,31;32
jExceptions2,32,32
jExceptions2,33,33
jExceptions2,35,35
jExceptions2,39,39
jExceptions2,40,40
jExceptions2,43,43
jExceptions2,44,50
jExceptions2,45,46;45
jExceptions2,46,46
jExceptions2,47,47
jExceptions2,49,49
jExceptions2,53,53
jExceptions2,54,54
jExceptions2,55,67
jExceptions2,56,57;56
jExceptions2,57,57
jExceptions2,58,59;58
jExceptions2,59,59
jExceptions2,60,61;60
jExceptions2,61,61
jExceptions2,62,62
jExceptions2,64,64
jExceptions2,66,66
jExceptions2,68,68
jExceptions3,0,0
jExceptions3,1,1
jExceptions3,2,2
jExceptions3,3,3
jExceptions3,4,4
jExceptions3,5,5
jExceptions3,6,6
jExceptions3,7,7
jExceptions3,8,8
jExceptions3,9,9
jExceptions3,10,10
jExceptions3,13,13
jExceptions3,14,22
jExceptions3,15,16;15
jExceptions3,16,16
jExceptions3,17,17;18
jExceptions3,18,18
jExceptions3,19,19
jExceptions3,21,21
jExceptions3,25,25
jExceptions3,26,26
jExceptions3,29,29
jExceptions3,30,36
jExceptions3,31,31;32
jExceptions3,32,32
jExceptions3,33,33
jExceptions3,35,35
jExceptions3,39,39
jExceptions3,40,40
jExceptions3,43,43
jExceptions3,44,50
jExceptions3,45,46;45
jExceptions3,46,46
jExceptions3,47,47
jExceptions3,49,49
jExceptions3,53,53
jExceptions3,54,54
jExceptions3,55,67
jExceptions3,56,57;56
jExceptions3,57,57
jExceptions3,58,59;58
jExceptions3,59,59
jExceptions3,60,61;60
jExceptions3,61,61
jExceptions3,62,62
jExceptions3,64,64
jExceptions3,66,66
jExceptions3,68,68
jExceptions4,0,0
jExceptions4,1,1
jExceptions4,2,2
jExceptions4,3,10;3
jExceptions4,4,4
jExceptions4,5,5
jExceptions4,6,6
jExceptions4,7,7
jExceptions4,8,9;8
jExceptions4,9,9
jExceptions4,10,10;11
jExceptions4,11,11
jExceptions4,12,12;13
jExceptions4,13,13
jExceptions4,14,14
jExceptions4,15,15
jExceptions4,18,18
jExceptions4,19,19
jExceptions4,22,22
jExceptions4,23,23
jExceptions5,0,0
jExceptions5,1,1
jExceptions5,2,2
jExceptions5,3,6;3
jExceptions5,4,4
jExceptions5,6,6
jExceptions5,7,15
jExceptions5,8,8;9
jExceptions5,9,9
jExceptions5,10,10;11
jExceptions5,11,11
jExceptions5,12,12;13
jExceptions5,13,13
jExceptions5,14,14
jExceptions5,15,15
jExceptions5,18,18
jExceptions5,19,19
jExceptions5,22,22
jExceptions5,23,23
jfor1,0,0
jfor1,1,1
jfor1,3,3
jfor1,4,4
jfor1,5,5
jfor2,0,0
jfor2,1,1
jfor2,3,3
jfor2,4,4
jfor2,5,5
jfor3,0,0
jfor3,1,1
jfor3,3,3
jfor3,4,4
jfor3,5,5
jfor4,0,0
jfor4,1,1
jfor4,2,2
jfor4,3,3
jfor4,4,4
jfor4,5,5
jfor4,6,6
jfor4,9,9
jfor4,11,11
jfor4,18,18
jfor4,20,20
jfor4,27,27
jfor4,29,29
jfor4,30,30
jfor4,37,37
jfor4,39,39
jfor4,40,40
jfor4,47,47
jfor4,49,49
jfor4,52,52
jfor5,0,0
jfor5,1,1
jfor5,3,3
jfor5,4,4
jfor5,5,5
jfor5,7,7
jfor5,9,9
jfor5,11,11
jfor5,12,12
jfor5,14,14
jfor5,15,15
jfor5,16,16
jfor5,24,24
jfor5,26,31;26
jfor5,28,28
jfor5,29,29
jfor5,30,30
jfor5,38,38
jfor5,40,40
jfor5,42,42
jfor5,43,43
jfor5,45,45
jfor5,52,52
jfor5,54,54
jfor5,62,62
jfor5,64,64
jfor5,67,67
jfor5,68,68
jfor5,69,69
jif_else1,0,0
jif_else1,1,1
jif_else1,3,3
jif_else1,4,4;5
jif_else1,5,5
jif_else2,0,0
jif_else2,1,1
jif_else2,3,3
jif_else2,4,4;9
jif_else2,5,5
jif_else2,8,8
jif_else2,9,9
jif_else2,11,11
jif_else2,18,18
jif_else2,20,20
jif_else2,27,27
jif_else2,29,29
jif_else2,30,30
jif_else2,37,37
jif_else2,39,39
jif_else2,40,40
jif_else2,47,47
jif_else2,49,49
jif_else2,52,52
jif_else3,0,0
jif_else3,1,1
jif_else3,3,3
jif_else3,4,4
jif_else3,5,10;5
jif_else3,6,6
jif_else3,7,10;7
jif_else3,8,8
jif_else3,9,9
jif_else3,10,10
jif_else3,11,11
jif_else3,12,12
jif_else3,18,18
jif_else3,20,20
jif_else3,27,27
jif_else3,29,29
jif_else3,30,30
jif_else3,37,37
jif_else3,39,39
jif_else3,40,40
jif_else3,47,47
jif_else3,49,49
jif_else3,52,52
jif_else4,0,0
jif_else4,1,1
jif_else4,3,3
jif_else4,4,6;4
jif_else4,5,5;6
jif_else4,6,6
jif_else4,7,7
jif_else4,9,9
jif_else4,11,11
jif_else4,18,18
jif_else4,20,20
jif_else4,27,27
jif_else4,29,29
jif_else4,30,30
jif_else4,37,37
jif_else4,39,39
jif_else4,40,40
jif_else4,47,47
jif_else4,49,49
jif_else4,52,52
jif_else5,0,0
jif_else5,1,1
jif_else5,3,3
jif_else5,4,4
jif_else5,6,15;6
jif_else5,7,10;7
jif_else5,8,8
jif_else5,10,10
jif_else5,11,15;11
jif_else5,12,12
jif_else5,14,14
jincrement,0,0
jincrement,1,1
jincrement,3,3
jincrement,4,4
jInheritance1,0,0
jInheritance1,1,1
jInheritance1,2,2
jInheritance1,3,3
jInheritance1,4,4
jInheritance1,5,5
jInheritance1,6,6
jInheritance1,7,7
jInheritance1,8,8
jInheritance1,9,9
jInheritance1,10,10
jInheritance1,11,11
jInheritance1,12,15;12
jInheritance1,13,13
jInheritance1,14,14
jInheritance1,15,15
jInheritance1,16,16
jInheritance1,17,17
jInheritance1,18,18
jInheritance1,19,19
jInheritance1,20,20
jInheritance1,21,24;21
jInheritance1,22,22
jInheritance1,24,24
jInheritance1,25,25
jInheritance1,26,26
jInheritance1,27,27
jInheritance1,28,28
jInheritance1,29,29
jInheritance1,30,30
jInheritance1,31,31
jInheritance1,32,32
jInheritance1,33,33
jInheritance1,34,34
jInheritance1,35,35
jInheritance2,0,0
jInheritance2,1,1
jInheritance2,2,2
jInheritance2,3,3
jInheritance2,4,4
jInheritance2,5,5
jInheritance2,6,6
jInheritance2,7,7
jInheritance2,8,8
jInheritance2,9,9
jInheritance2,10,10
jInheritance2,11,11;18
jInheritance2,12,12;15
jInheritance2,13,13;18
jInheritance2,14,14
jInheritance2,15,15;18
jInheritance2,16,16
jInheritance2,17,17
jInheritance2,18,18
jInheritance2,19,19
jInheritance2,20,20
jInheritance2,21,21;24
jInheritance2,22,22
jInheritance2,24,24
jInheritance2,25,25
jInheritance2,26,26
jInheritance2,27,27
jInheritance2,28,28
jInheritance2,29,29
jInheritance2,30,30
jInheritance2,31,31
jInheritance2,32,32
jInheritance2,33,33
jInheritance2,34,34
jInheritance2,35,35
jInheritance3,0,0
jInheritance3,1,1
jInheritance3,2,2
jInheritance3,3,3
jInheritance3,4,4
jInheritance3,5,5
jInheritance3,6,6
jInheritance3,7,7
jInheritance3,8,8
jInheritance3,9,9
jInheritance3,10,10
jInheritance3,11,11
jInheritance3,12,12;15
jInheritance3,13,13
jInheritance3,14,14
jInheritance3,15,15
jInheritance3,16,16
jInheritance3,17,17
jInheritance3,18,18
jInheritance3,19,19
jInheritance3,20,20
jInheritance3,21,24;21
jInheritance3,22,22
jInheritance3,24,24
jInheritance3,25,25
jInheritance3,26,26
jInheritance3,27,27
jInheritance3,28,28
jInheritance3,29,29
jInheritance3,30,30
jInheritance3,31,31
jInheritance3,32,32
jInheritance3,33,33
jInheritance3,34,34
jInheritance3,35,35
jInheritance4,0,0
jInheritance4,1,1
jInheritance4,2,2
jInheritance4,3,3
jInheritance4,4,4
jInheritance4,5,5
jInheritance4,6,6
jInheritance4,7,7
jInheritance4,8,8
jInheritance4,9,9
jInheritance4,10,10
jInheritance4,11,11
jInheritance4,12,12;15
jInheritance4,13,13
jInheritance4,14,14
jInheritance4,15,15
jInheritance4,16,16
jInheritance4,17,17
jInheritance4,18,18
jInheritance4,19,19
jInheritance4,20,20
jInheritance4,21,21;24
jInheritance4,22,22
jInheritance4,24,24
jInheritance4,25,25
jInheritance4,26,26
jInheritance4,27,27
jInheritance4,28,28
jInheritance4,29,29
jInheritance4,30,30
jInheritance4,31,31
jInheritance4,32,32
jInheritance4,33,33
jInheritance4,34,34
jInheritance4,35,35
jInheritance5,0,0
jInheritance5,1,1
jInheritance5,2,2
jInheritance5,3,3
jInheritance5,4,4
jInheritance5,5,5
jInheritance5,6,6
jInheritance5,7,7
jInheritance5,8,8
jInheritance5,9,9
jInheritance5,10,10
jInheritance5,11,11
jInheritance5,12,12;15
jInheritance5,13,13
jInheritance5,14,14
jInheritance5,15,15
jInheritance5,16,16
jInheritance5,17,17
jInheritance5,18,18
jInheritance5,19,19
jInheritance5,20,20
jInheritance5,21,21;24
jInheritance5,22,22
jInheritance5,24,24
jInheritance5,25,25
jInheritance5,26,26
jInheritance5,27,27
jInheritance5,28,28
jInheritance5,29,29
jInheritance5,30,30
jInheritance5,31,31
jInheritance5,32,32
jInheritance5,33,33
jInheritance5,34,34
jInheritance5,35,35
jInheritance6,0,0
jInheritance6,1,1
jInheritance6,2,2
jInheritance6,3,3
jInheritance6,4,4
jInheritance6,5,5
jInheritance6,6,6
jInheritance6,7,7
jInheritance6,8,8
jInheritance6,9,9
jInheritance6,10,10
jInheritance6,11,11;14
jInheritance6,12,15;12
jInheritance6,13,13
jInheritance6,14,14
jInheritance6,15,15
jInheritance6,16,16;19
jInheritance6,17,17
jInheritance6,18,18
jInheritance6,19,19
jInheritance6,20,20
jInheritance6,21,21;24
jInheritance6,22,22
jInheritance6,24,24
jInheritance6,25,25
jInheritance6,26,26
jInheritance6,27,27
jInheritance6,28,28
jInheritance6,29,29
jInheritance6,30,30
jInheritance6,31,31
jInheritance6,32,32
jInheritance6,33,33
jInheritance6,34,34
jInheritance6,35,35
jinteger1,0,0
jinteger1,1,1
jinteger1,3,3
jInterfaces1,0,0
jInterfaces1,1,1
jInterfaces1,2,2
jInterfaces1,3,3
jInterfaces1,4,4
jInterfaces1,5,5
jInterfaces1,6,6
jInterfaces1,7,7
jInterfaces1,8,8
jInterfaces1,10,10
jInterfaces1,11,11
jInterfaces1,12,12
jInterfaces1,13,13
jInterfaces1,15,15
jInterfaces1,16,16
jInterfaces1,17,17
jInterfaces1,19,19
jInterfaces1,20,20
jInterfaces1,21,21
jInterfaces1,23,23
jInterfaces1,24,24
jInterfaces1,25,25;26
jInterfaces1,26,26
jInterfaces1,28,28;29
jInterfaces1,29,29
jInterfaces1,32,32
jInterfaces1,33,33
jInterfaces1,35,36;35
jInterfaces1,36,36
jInterfaces1,37,37
jInterfaces1,38,39;38
jInterfaces1,39,39
jInterfaces1,40,40
jInterfaces1,41,41;42
jInterfaces1,42,42
jInterfaces1,44,44
jInterfaces1,46,46;47
jInterfaces1,47,47
jInterfaces1,49,49;50
jInterfaces1,50,50
jInterfaces1,56,56
jInterfaces1,57,57
jInterfaces1,58,59;58
jInterfaces1,59,59
jInterfaces1,60,61;60
jInterfaces1,61,61
jInterfaces1,62,63;62
jInterfaces1,63,63
jInterfaces1,64,64
jInterfaces2,0,0
jInterfaces2,1,1
jInterfaces2,3,3
jInterfaces2,4,4
jInterfaces2,5,5
jInterfaces2,6,6
jInterfaces2,7,7
jInterfaces2,8,8
jInterfaces2,9,9
jInterfaces2,10,10
jInterfaces2,11,11
jInterfaces2,12,12
jInterfaces2,13,13
jInterfaces2,15,15
jInterfaces2,16,16
jInterfaces2,17,17
jInterfaces2,19,19
jInterfaces2,20,20
jInterfaces2,21,21
jInterfaces2,23,23
jInterfaces2,24,24
jInterfaces2,25,25;26
jInterfaces2,26,26
jInterfaces2,28,29;28
jInterfaces2,29,29
jInterfaces2,32,32
jInterfaces2,33,33
jInterfaces2,35,36;35
jInterfaces2,36,36
jInterfaces2,37,37
jInterfaces2,38,39;38
jInterfaces2,39,39
jInterfaces2,40,40
jInterfaces2,41,41;42
jInterfaces2,42,42
jInterfaces2,44,44
jInterfaces2,46,47;46
jInterfaces2,47,47
jInterfaces2,49,49;50
jInterfaces2,50,50
jInterfaces2,56,56
jInterfaces2,57,57
jInterfaces2,58,59;58
jInterfaces2,59,59
jInterfaces2,60,60;61
jInterfaces2,61,61
jInterfaces2,62,63;62
jInterfaces2,63,63
jInterfaces2,64,64
jInterfaces3,0,0
jInterfaces3,1,1
jInterfaces3,3,3
jInterfaces3,4,4
jInterfaces3,5,5
jInterfaces3,6,6
jInterfaces3,7,7
jInterfaces3,8,8
jInterfaces3,9,9;10
jInterfaces3,10,10
jInterfaces3,11,11
jInterfaces3,12,12
jInterfaces3,13,13
jInterfaces3,14,14;17
jInterfaces3,15,15
jInterfaces3,16,16
jInterfaces3,17,17
jInterfaces3,19,19
jInterfaces3,20,20
jInterfaces3,21,21
jInterfaces3,22,22
jInterfaces3,23,23
jInterfaces3,24,24
jInterfaces3,25,25;26
jInterfaces3,26,26
jInterfaces3,27,27
jInterfaces3,28,28;29
jInterfaces3,29,29
jInterfaces3,32,32
jInterfaces3,33,33
jInterfaces3,35,36;35
jInterfaces3,36,36
jInterfaces3,37,37
jInterfaces3,38,39;38
jInterfaces3,39,39
jInterfaces3,40,40
jInterfaces3,41,42;41
jInterfaces3,42,42
jInterfaces3,44,44
jInterfaces3,46,46;47
jInterfaces3,47,47
jInterfaces3,49,49;50
jInterfaces3,50,50
jInterfaces3,56,56
jInterfaces3,57,57
jInterfaces3,58,59;58
jInterfaces3,59,59
jInterfaces3,60,61;60
jInterfaces3,61,61
jInterfaces3,62,62;63
jInterfaces3,63,63
jInterfaces3,64,64
jInterfaces4,0,0
jInterfaces4,1,1
jInterfaces4,3,3
jInterfaces4,4,4
jInterfaces4,5,5
jInterfaces4,6,7;6
jInterfaces4,7,7
jInterfaces4,8,8
jInterfaces4,9,9
jInterfaces4,10,10
jInterfaces4,11,11
jInterfaces4,12,12
jInterfaces4,13,13
jInterfaces4,14,17;14
jInterfaces4,15,15
jInterfaces4,16,16
jInterfaces4,17,17
jInterfaces4,19,19
jInterfaces4,20,20
jInterfaces4,21,21
jInterfaces4,22,22
jInterfaces4,23,23
jInterfaces4,24,24
jInterfaces4,25,25;26
jInterfaces4,26,26
jInterfaces4,27,27
jInterfaces4,28,28;29
jInterfaces4,29,29
jInterfaces4,32,32
jInterfaces4,33,33
jInterfaces4,35,36;35
jInterfaces4,36,36
jInterfaces4,37,37
jInterfaces4,38,39;38
jInterfaces4,39,39
jInterfaces4,40,40
jInterfaces4,41,41;42
jInterfaces4,42,42
jInterfaces4,44,44
jInterfaces4,46,46;47
jInterfaces4,47,47
jInterfaces4,49,50;49
jInterfaces4,50,50
jInterfaces4,56,56
jInterfaces4,57,57
jInterfaces4,58,59;58
jInterfaces4,59,59
jInterfaces4,60,60;61
jInterfaces4,61,61
jInterfaces4,62,62;63
jInterfaces4,63,63
jInterfaces4,64,64
jInterfaces5,0,0
jInterfaces5,1,1
jInterfaces5,3,3
jInterfaces5,4,4
jInterfaces5,5,5
jInterfaces5,6,6
jInterfaces5,7,7
jInterfaces5,8,8
jInterfaces5,9,9
jInterfaces5,10,10
jInterfaces5,11,11
jInterfaces5,12,12;13
jInterfaces5,13,13
jInterfaces5,14,14;17
jInterfaces5,15,15
jInterfaces5,16,16
jInterfaces5,17,17;18
jInterfaces5,18,18
jInterfaces5,19,19
jInterfaces5,20,20
jInterfaces5,21,21
jInterfaces5,22,22
jInterfaces5,23,23
jInterfaces5,24,24
jInterfaces5,25,25;26
jInterfaces5,26,26
jInterfaces5,27,27
jInterfaces5,28,28;29
jInterfaces5,29,29
jInterfaces5,32,32
jInterfaces5,33,33
jInterfaces5,35,35;36
jInterfaces5,36,36
jInterfaces5,37,37
jInterfaces5,38,38;39
jInterfaces5,39,39
jInterfaces5,40,40
jInterfaces5,41,41;42
jInterfaces5,42,42
jInterfaces5,44,44
jInterfaces5,46,46;47
jInterfaces5,47,47
jInterfaces5,49,49;50
jInterfaces5,50,50
jInterfaces5,56,56
jInterfaces5,57,57
jInterfaces5,58,59;58
jInterfaces5,59,59
jInterfaces5,60,60;61
jInterfaces5,61,61
jInterfaces5,62,63;62
jInterfaces5,63,63
jInterfaces5,64,64
jint_long,0,0
jint_long,1,1
jint_long,3,3
jint_long,4,4
jmath1,0,0
jmath1,1,1
jmath1,3,3
jmath2,0,0
jmath2,1,1
jmath2,3,3
jMathAbs,0,0
jMathAbs,1,1
jMathAbs,3,3
jMathCeil,0,0
jMathCeil,1,1
jMathCeil,3,3
jMathCeil,4,4
jnested2,0,0
jnested2,1,1
jnested2,2,2
jnested2,3,3;6
jnested2,4,4
jnested2,5,5
jnested2,7,7
jnested3,0,0
jnested3,1,1
jnested3,2,2
jnested3,3,3
jnested3,4,4;10
jnested3,5,5
jnested3,6,6
jnested3,7,7
jnested3,9,9
jnested3,11,11
jnested3,18,18
jnested3,20,20
jnested3,27,27
jnested3,29,29
jnested3,30,30
jnested3,37,37
jnested3,39,39
jnested3,40,40
jnested3,47,47
jnested3,49,49
jnested3,52,52
jnested_loops1,0,0
