title,sline,eline,"group_concat(distinct concept separator ';')"
jwrapper_class4,13,13,java.util.ArrayList.add;WrapperClassConstructorCall;WrapperClassCreationStatement;java.lang.Integer;ActualMethodParameter
jwrapper_class4,14,14,ActualMethodParameter;java.lang.Integer;WrapperClassCreationStatement;java.util.ArrayList.add;WrapperClassConstructorCall
jwrapper_class4,15,15,ActualMethodParameter;java.lang.Integer;WrapperClassCreationStatement;WrapperClassConstructorCall;java.util.ArrayList.add
jwrapper_class4,17,17,WrapperClassConstructorCall;WrapperClassCreationStatement;java.lang.Double;ActualMethodParameter;java.util.ArrayList.add
jwrapper_class4,18,18,ConstructorDefinition;PublicConstructorSpecifier;DoubleDataType;FormalMethodParameter;java.lang.Double;java.util.ArrayList.add;ActualMethodParameter;WrapperClassConstructorCall;WrapperClassCreationStatement
jwrapper_class4,19,19,java.lang.Double;WrapperClassConstructorCall;ActualMethodParameter;java.util.ArrayList.add;WrapperClassCreationStatement
jwrapper_class4,20,20,WrapperClassConstructorCall;WrapperClassCreationStatement;java.lang.Double;ActualMethodParameter;java.util.ArrayList.add;SimpleAssignmentExpression
jwrapper_class4,22,22,LessExpression;IntDataType;ForStatement;SimpleAssignmentExpression;java.util.ArrayList.size;PostIncrementExpression
jwrapper_class4,23,23,ActualMethodParameter;java.util.ArrayList.get;ConstructorCall;ObjectCreationStatement;java.util.ArrayList.add
jwrapper_class4,25,25,ForEachStatement
jwrapper_class4,26,26,ObjectMethodInvocation;AddAssignmentExpression
jwrapper_class4,30,30,IntDataType;PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter
jwrapper_class4,32,32,SimpleAssignmentExpression
jwrapper_class4,33,33,SimpleAssignmentExpression
jwrapper_class4,41,41,DoubleDataType;IntDataType;PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter
jwrapper_class4,43,43,SimpleAssignmentExpression
jwrapper_class4,44,44,SimpleAssignmentExpression
jwrapper_class4,51,51,MethodDefinition;IntDataType;PublicMethodSpecifier
jwrapper_class4,53,53,ReturnStatement
jwrapper_class4,60,60,VoidDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;DoubleDataType
jwrapper_class4,62,62,DoubleDataType;AddExpression;SimpleAssignmentExpression
jwrapper_class4,63,63,SimpleAssignmentExpression
jwrapper_class4,70,70,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType;DoubleDataType
jwrapper_class4,72,72,DoubleDataType;SubtractExpression;SimpleAssignmentExpression
jwrapper_class4,73,73,SimpleAssignmentExpression
jwrapper_class4,80,80,MethodDefinition;PublicMethodSpecifier;DoubleDataType
jwrapper_class4,82,82,ReturnStatement
jwrapper_class4,85,85,SimpleVariable;InstanceField;IntDataType;PrivateFieldSpecifier
jwrapper_class4,86,86,SimpleVariable;PrivateFieldSpecifier;InstanceField;DoubleDataType
logical_operators_v2,0,0,ActualMethodParameter;GreaterEqualExpression
logical_operators_v2,1,1,StringDataType;java.lang.System.out.println;ActualMethodParameter;StringLiteral
logical_operators_v2,3,3,NotEqualExpression;ActualMethodParameter
logical_operators_v2,4,4,java.lang.System.out.println;ActualMethodParameter;StringLiteral;StringDataType
MathFunction_v2,0,0,PublicClassSpecifier;ClassDefinition
MathFunction_v2,2,2,MethodDefinition;VoidDataType;PublicMethodSpecifier;StaticMethodSpecifier;FormalMethodParameter
MathFunction_v2,4,4,IntDataType;SimpleAssignmentExpression;ActualMethodParameter;java.lang.Math.abs
MathFunction_v2,5,5,ActualMethodParameter;java.lang.Math.ceil;SimpleAssignmentExpression;DoubleDataType
MathFunction_v2,6,6,java.lang.Math.ceil;ActualMethodParameter;SimpleAssignmentExpression
MathFunction_v2,7,7,DoubleDataType;java.lang.Math.sqrt;ActualMethodParameter;SimpleAssignmentExpression
MathFunction_v2,8,8,ActualMethodParameter;SimpleAssignmentExpression;DoubleDataType;java.lang.Math.pow
MathFunction_v2,9,9,ActualMethodParameter;java.lang.Math.round;SimpleAssignmentExpression;DoubleDataType
MathFunction_v2,10,10,ActualMethodParameter;java.lang.Math.round;SimpleAssignmentExpression
MathFunction_v2,11,11,SimpleAssignmentExpression;java.lang.Math.round;ActualMethodParameter
Measure,0,0,PublicInterfaceSpecifier;InterfaceBasedPolymorphism;PolymorphicObjectCreationStatement;ClassDefinition;InterfaceDefinition
Measure,1,1,DoubleDataType;AbstractMethodDefinition
Measure,4,4,PublicClassSpecifier;ImplementsSpecification;MethodImplementation;ClassDefinition
Measure,5,5,PrivateFieldSpecifier;InstanceField;DoubleDataType;SimpleVariable
Measure,7,7,DoubleDataType;PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter
Measure,8,8,SimpleAssignmentExpression
Measure,10,10,MethodDefinition;DoubleDataType;PublicMethodSpecifier
Measure,11,11,ReturnStatement
Measure,15,15,ClassDefinition;PublicClassSpecifier
Measure,16,16,SimpleVariable;DoubleDataType;InstanceField;PrivateFieldSpecifier
Measure,17,17,PrivateFieldSpecifier;InstanceField;SimpleVariable
Measure,18,18,SimpleVariable;IntDataType;InstanceField;PrivateFieldSpecifier
Measure,19,19,ConstructorDefinition;PublicConstructorSpecifier
Measure,20,20,SimpleAssignmentExpression
Measure,21,21,SimpleAssignmentExpression
Measure,22,22,SimpleAssignmentExpression
Measure,24,24,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType
Measure,25,25,ObjectMethodInvocation;SimpleAssignmentExpression;AddExpression
Measure,26,26,EqualExpression;OrExpression;ObjectMethodInvocation;LessExpression
Measure,26,27,IfStatement
Measure,27,27,SimpleAssignmentExpression
Measure,28,28,PostIncrementExpression
Measure,30,30,MethodDefinition;PublicMethodSpecifier
Measure,31,31,ReturnStatement
Measure,35,35,ClassDefinition;PublicClassSpecifier
Measure,36,36,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
Measure,37,37,SimpleAssignmentExpression;ConstructorCall;ObjectCreationStatement
Measure,38,38,ObjectCreationStatement;ActualMethodParameter;ObjectMethodInvocation;ConstructorCall
Measure,39,39,ObjectMethodInvocation;ConstructorCall;ObjectCreationStatement;ActualMethodParameter
Measure,40,40,ObjectMethodInvocation;ActualMethodParameter;ConstructorCall;ObjectCreationStatement
Measure,41,41,ObjectMethodInvocation;SimpleAssignmentExpression
Measure,42,42,java.lang.System.out.println;StringLiteral;StringDataType;StringAddition;ObjectMethodInvocation;ActualMethodParameter
MethodDemo,0,0,ClassDefinition;PublicClassSpecifier
MethodDemo,2,2,StaticMethodSpecifier;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType
MethodDemo,4,4,StringDataType;StringInitializationStatement;StringLiteral;SimpleAssignmentExpression;StringVariable
MethodDemo,5,5,java.lang.System.out.println;ActualMethodParameter
MethodDemo,6,6,IntDataType;SimpleAssignmentExpression;java.lang.String.length
MethodDemo,8,8,java.lang.System.out.print;StringLiteral;ActualMethodParameter;StringDataType
MethodDemo,9,9,ActualMethodParameter;java.lang.System.out.println
MethodDemo,11,11,StringLiteral;java.lang.System.out.print;ActualMethodParameter;StringDataType
MethodDemo,12,12,java.lang.System.out.println;ActualMethodParameter;java.lang.String.length
MethodDemo,14,14,StringLiteral;SimpleAssignmentExpression;StringDataType;StringVariable;StringInitializationStatement
MethodDemo,15,15,StringDataType;SimpleAssignmentExpression;ObjectMethodInvocation;StringLiteral;java.lang.String.replace;ActualMethodParameter
MethodDemo,16,16,java.lang.System.out.print;ActualMethodParameter;StringLiteral;StringDataType
MethodDemo,17,17,java.lang.System.out.println;ActualMethodParameter
mrdf2,0,0,ClassDefinition;PublicClassSpecifier
mrdf2,2,2,InstanceFieldInitializationStatement;InstanceField;IntDataType;SimpleAssignmentExpression
mrdf2,3,3,MethodDefinition;PublicMethodSpecifier;VoidDataType
mrdf2,5,5,AddAssignmentExpression
nested_loops2_v2,0,0,PublicClassSpecifier;ClassDefinition
nested_loops2_v2,2,2,FormalMethodParameter;PublicMethodSpecifier;MethodDefinition;VoidDataType;StaticMethodSpecifier
nested_loops2_v2,4,4,IntDataType;ForStatement;SimpleAssignmentExpression;PostIncrementExpression;LessEqualExpression
nested_loops2_v2,4,9,NestedForLoops
nested_loops2_v2,5,5,LessEqualExpression;SimpleAssignmentExpression;PostIncrementExpression;ForStatement;IntDataType
nested_loops2_v2,6,6,StringDataType;StringAddition;ActualMethodParameter;java.lang.System.out.print;StringLiteral;MultiplyExpression
nested_loops2_v2,8,8,java.lang.System.out.println
nested_loops_v2,0,0,ClassDefinition;PublicClassSpecifier
nested_loops_v2,2,2,FormalMethodParameter;MethodDefinition;StaticMethodSpecifier;PublicMethodSpecifier;VoidDataType
nested_loops_v2,4,4,PostIncrementExpression;LessExpression;ForStatement;SimpleAssignmentExpression;IntDataType
nested_loops_v2,4,9,NestedForLoops
nested_loops_v2,5,5,IntDataType;SimpleAssignmentExpression;ForStatement;GreaterExpression;PostDecrementExpression
nested_loops_v2,6,6,ActualMethodParameter;StringLiteral;StringDataType;java.lang.System.out.print
nested_loops_v2,8,8,java.lang.System.out.println
ObjectEquality,0,0,ObjectEquality;PublicClassSpecifier;ClassDefinition
ObjectEquality,1,1,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
ObjectEquality,2,2,SimpleAssignmentExpression;java.lang.Integer;WrapperClassCreationStatement;WrapperClassConstructorCall;ActualMethodParameter
ObjectEquality,3,3,java.lang.Integer;SimpleAssignmentExpression
ObjectEquality,4,4,ActualMethodParameter;WrapperClassConstructorCall;WrapperClassCreationStatement;SimpleAssignmentExpression;java.lang.Integer
ObjectEquality,5,5,ActualMethodParameter;java.lang.System.out.println;EqualExpression
ObjectEquality,6,6,java.lang.System.out.println;ActualMethodParameter;EqualExpression
ObjectEquality,7,7,ObjectMethodInvocation;ActualMethodParameter;java.lang.System.out.println
OperatorExample_v2,0,0,ClassDefinition;PublicClassSpecifier
OperatorExample_v2,1,1,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
OperatorExample_v2,2,2,ModulusExpression;SimpleAssignmentExpression;IntDataType
OperatorExample_v2,3,3,IntDataType;SimpleAssignmentExpression;ModulusExpression
OperatorExample_v2,4,4,IntDataType;SimpleAssignmentExpression;ModulusExpression
OperatorExample_v2,6,6,ActualMethodParameter;java.lang.System.out.println
OperatorExample_v2,7,7,java.lang.System.out.println;ActualMethodParameter
OperatorExample_v2,8,8,java.lang.System.out.println;ActualMethodParameter
override_v2,0,0,ClassDefinition;MethodOverriding;PublicClassSpecifier
override_v2,1,1,MethodDefinition;StringDataType;PublicMethodSpecifier
override_v2,2,2,StringDataType;ReturnStatement;StringLiteral
override_v2,6,6,ClassDefinition;PublicClassSpecifier;ExtendsSpecification
override_v2,7,7,MethodDefinition;PublicMethodSpecifier;StringDataType
override_v2,8,8,StringLiteral;ReturnStatement;StringDataType
OverridingObjectMethods,0,0,InheritanceBasedPolymorphism;ClassDefinition;PublicClassSpecifier;ObjectEquality;OverridingEquals;PolymorphicObjectCreationStatement;OverridingToString
OverridingObjectMethods,1,1,PublicFieldSpecifier;SimpleVariable;InstanceField;IntDataType
OverridingObjectMethods,2,2,IntDataType;PublicConstructorSpecifier;FormalMethodParameter;ConstructorDefinition
OverridingObjectMethods,3,3,InstanceFieldInvocation;ThisReference;SimpleAssignmentExpression
OverridingObjectMethods,5,5,BooleanDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;OverridingEquals;java.lang.Object
OverridingObjectMethods,6,6,ExplicitTypeCasting;SimpleAssignmentExpression
OverridingObjectMethods,7,7,ReturnStatement;InstanceFieldInvocation;ThisReference;EqualExpression;ConstantInvocation
OverridingObjectMethods,11,11,ExtendsSpecification;PublicClassSpecifier;ClassDefinition
OverridingObjectMethods,12,12,PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter;IntDataType
OverridingObjectMethods,13,13,SuperclassConstructorCall
OverridingObjectMethods,15,15,MethodDefinition;OverridingToString;StringDataType;PublicMethodSpecifier
OverridingObjectMethods,16,16,ThisReference;InstanceFieldInvocation;StringLiteral;StringDataType;StringAddition;ReturnStatement;SuperReference;SuperclassMethodCall
OverridingObjectMethods,18,18,OverridingEquals;java.lang.Object;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;BooleanDataType
OverridingObjectMethods,19,19,ReturnStatement;SuperReference;SuperclassMethodCall
OverridingObjectMethods,23,23,ClassDefinition;PublicClassSpecifier
OverridingObjectMethods,24,24,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
OverridingObjectMethods,25,25,ActualMethodParameter;ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression
OverridingObjectMethods,26,26,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall;ActualMethodParameter
OverridingObjectMethods,27,27,java.lang.String.equals;ObjectMethodInvocation;java.lang.System.out.println;ActualMethodParameter
OverridingObjectMethods,28,28,ObjectMethodInvocation;StringAddition;StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println
OverridingObjectMethods,29,29,ObjectMethodInvocation;StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println;StringAddition
Point_v2,0,0,ClassDefinition;PublicClassSpecifier
Point_v2,1,1,SimpleVariable;IntDataType;InstanceField;PrivateFieldSpecifier
Point_v2,2,2,PrivateFieldSpecifier;InstanceField;IntDataType;SimpleVariable
Point_v2,4,4,IntDataType;PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter
Point_v2,5,5,SimpleAssignmentExpression
Point_v2,6,6,SimpleAssignmentExpression
poly_v2,0,0,PolymorphicObjectCreationStatement;InheritanceBasedPolymorphism;SuperclassSubclassConversion;MethodOverriding;ClassDefinition
poly_v2,1,1,VoidDataType;MethodDefinition;PublicMethodSpecifier
poly_v2,2,2,java.lang.System.out.println;StringDataType;ActualMethodParameter;StringLiteral
poly_v2,6,6,ExtendsSpecification;ClassDefinition
poly_v2,7,7,PublicMethodSpecifier;VoidDataType;MethodDefinition
poly_v2,8,8,java.lang.System.out.println;StringLiteral;StringDataType;ActualMethodParameter
poly_v2,11,11,PublicMethodSpecifier;MethodDefinition;VoidDataType
poly_v2,12,12,StringLiteral;ActualMethodParameter;StringDataType;java.lang.System.out.println
poly_v2,16,16,PublicClassSpecifier;ClassDefinition
poly_v2,17,17,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition
poly_v2,18,18,SimpleAssignmentExpression;ConstructorCall;ObjectCreationStatement
poly_v2,19,19,java.lang.System.out.println;ObjectMethodInvocation;ActualMethodParameter
poly_v2,20,20,ObjectMethodInvocation
poly_v2,21,21,ObjectMethodInvocation
poly_v2,22,22,ExplicitTypeCasting;SimpleAssignmentExpression
poly_v2,23,23,ObjectMethodInvocation
poly_v2,24,24,ObjectMethodInvocation
PrimitiveDataTypes_v2,0,0,ClassDefinition;PublicClassSpecifier
PrimitiveDataTypes_v2,2,2,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
PrimitiveDataTypes_v2,4,4,ByteDataType;SimpleAssignmentExpression
PrimitiveDataTypes_v2,5,5,SimpleAssignmentExpression;ShortDataType
PrimitiveDataTypes_v2,6,6,SimpleAssignmentExpression;IntDataType
PrimitiveDataTypes_v2,7,7,LongDataType;SimpleAssignmentExpression
PrimitiveDataTypes_v2,8,8,SimpleAssignmentExpression;FloatDataType
PrimitiveDataTypes_v2,9,9,DoubleDataType;SimpleAssignmentExpression
PrimitiveDataTypes_v2,10,10,SimpleAssignmentExpression;BooleanDataType;True
PrimitiveDataTypes_v2,11,11,SimpleAssignmentExpression;CharDataType
PrintTester,0,0,ClassDefinition;PublicClassSpecifier
PrintTester,2,2,PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;StaticMethodSpecifier;VoidDataType
PrintTester,4,4,AddExpression;ActualMethodParameter;java.lang.System.out.println
PrintTester,6,6,java.lang.System.out.println;ActualMethodParameter;StringLiteral;StringDataType
PrintTester,7,7,StringDataType;StringLiteral;java.lang.System.out.println;ActualMethodParameter
PrintTester,9,9,StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.print
PrintTester,10,10,java.lang.System.out.println;ActualMethodParameter;AddExpression
PrintTester,12,12,StringDataType;ActualMethodParameter;java.lang.System.out.println;StringLiteral
Rectangle_v2,0,0,PublicClassSpecifier;ClassDefinition
Rectangle_v2,1,1,SimpleVariable;IntDataType;InstanceField;PrivateFieldSpecifier
Rectangle_v2,2,2,PrivateFieldSpecifier;InstanceField;IntDataType;SimpleVariable
Rectangle_v2,3,3,InstanceField;SimpleVariable;PrivateFieldSpecifier
Rectangle_v2,5,5,ConstructorDefinition;PublicConstructorSpecifier
Rectangle_v2,6,6,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall;ActualMethodParameter
Rectangle_v2,8,8,PublicConstructorSpecifier;FormalMethodParameter;ConstructorDefinition
Rectangle_v2,9,9,SimpleAssignmentExpression
Rectangle_v2,11,11,FormalMethodParameter;ConstructorDefinition;PublicConstructorSpecifier;IntDataType
Rectangle_v2,12,12,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall;ActualMethodParameter
Rectangle_v2,13,13,SimpleAssignmentExpression
Rectangle_v2,14,14,SimpleAssignmentExpression
Rectangle_v2,16,16,IntDataType;PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter
Rectangle_v2,17,17,SimpleAssignmentExpression
Rectangle_v2,18,18,SimpleAssignmentExpression
Rectangle_v2,19,19,SimpleAssignmentExpression
